content_filtered,1-gram
[],[]
"['cerita', 'dalamanya', 'seru', 'yaitu', 'iklan', 'bnyk']","[('cerita',), ('dalamanya',), ('seru',), ('yaitu',), ('iklan',), ('bnyk',)]"
"['minus', 'error']","[('minus',), ('error',)]"
"['normal', 'as', 'in', 'pert', 'hank', 'an', 'posisi', 'baik']","[('normal',), ('as',), ('in',), ('pert',), ('hank',), ('an',), ('posisi',), ('baik',)]"
"['masalah', 'apasih', 'draft', 'cerita', 'simpan', 'hilang', 'cerita', 'woy', 'susah', 'enak', 'lue', 'hapus']","[('masalah',), ('apasih',), ('draft',), ('cerita',), ('simpan',), ('hilang',), ('cerita',), ('woy',), ('susah',), ('enak',), ('lue',), ('hapus',)]"
"['pustaka', 'suka', 'baca', 'novel']","[('pustaka',), ('suka',), ('baca',), ('novel',)]"
"['premium', 'awal', 'novel', 'offline', 'woy', 'bangkrut']","[('premium',), ('awal',), ('novel',), ('offline',), ('woy',), ('bangkrut',)]"
"['gilaa', 'cocok', 'suka', 'halus', 'bug', 'suka']","[('gilaa',), ('cocok',), ('suka',), ('halus',), ('bug',), ('suka',)]"
"['update', 'cerita', 'tbtb', 'hilang', 'hiks', 'hiks', 'lovyu']","[('update',), ('cerita',), ('tbtb',), ('hilang',), ('hiks',), ('hiks',), ('lovyu',)]"
"['cck', 'orng', 'suka', 'baca']","[('cck',), ('orng',), ('suka',), ('baca',)]"
['jelek'],"[('jelek',)]"
"['seru', 'bayar', 'mw', 'baca', 'novel', 'gr', 'iklan', 'gabisa', 'skip', 'iklan', 'mw', 'part', 'nonton', 'iklan', 'blablabla', 'bintang']","[('seru',), ('bayar',), ('mw',), ('baca',), ('novel',), ('gr',), ('iklan',), ('gabisa',), ('skip',), ('iklan',), ('mw',), ('part',), ('nonton',), ('iklan',), ('blablabla',), ('bintang',)]"
"['as', 'in', 'cerita', 'meng', 'inspira', 'sik', 'an', 'diri']","[('as',), ('in',), ('cerita',), ('meng',), ('inspira',), ('sik',), ('an',), ('diri',)]"
['error'],"[('error',)]"
"['wei', 'update', 'jelek', 'yak', 'cerita', 'update', 'an', 'notifikasi', 'halaman', 'utama', 'lamb', 'at', 'ancink']","[('wei',), ('update',), ('jelek',), ('yak',), ('cerita',), ('update',), ('an',), ('notifikasi',), ('halaman',), ('utama',), ('lamb',), ('at',), ('ancink',)]"
"['waduhh', 'load', 'lama', 'baik', 'yakk']","[('waduhh',), ('load',), ('lama',), ('baik',), ('yakk',)]"
"['lamah', 'asik', 'jaringn', 'masuk', 'silah', 'cari', 'koneksi', 'internet', 'waras', 'lamah']","[('lamah',), ('asik',), ('jaringn',), ('masuk',), ('silah',), ('cari',), ('koneksi',), ('internet',), ('waras',), ('lamah',)]"
"['nyimpen', 'cerita', 'offline', 'bug', 'ap', 'duh']","[('nyimpen',), ('cerita',), ('offline',), ('bug',), ('ap',), ('duh',)]"
"['klik', 'baca', 'via', 'notifikasi', 'bbrp', 'cerita', 'tiga', 'klik', 'beranda', 'hishh', 'sebel']","[('klik',), ('baca',), ('via',), ('notifikasi',), ('bbrp',), ('cerita',), ('tiga',), ('klik',), ('beranda',), ('hishh',), ('sebel',)]"
"['nyebelin', 'suka', 'suka', 'bug', 'cerita', 'novel']","[('nyebelin',), ('suka',), ('suka',), ('bug',), ('cerita',), ('novel',)]"
"['dengar', 'suara', 'rakyat']","[('dengar',), ('suara',), ('rakyat',)]"
"['keluar', 'akun', 'loginin', 'cepat', 'baik']","[('keluar',), ('akun',), ('loginin',), ('cepat',), ('baik',)]"
"['suka', 'cerita', 'loading', 'pustaka', 'lama', 'internet', 'lambat', 'baik']","[('suka',), ('cerita',), ('loading',), ('pustaka',), ('lama',), ('internet',), ('lambat',), ('baik',)]"
"['cerita', 'hilang', 'hapus', 'infoin', 'revisi', 'aneh']","[('cerita',), ('hilang',), ('hapus',), ('infoin',), ('revisi',), ('aneh',)]"
"['aneh', 'bet', 'iklan', 'engga', 'baik']","[('aneh',), ('bet',), ('iklan',), ('engga',), ('baik',)]"
"['baik', 'login', 'akun', 'masuk']","[('baik',), ('login',), ('akun',), ('masuk',)]"
['suka'],"[('suka',)]"
"['gabisa', 'login', 'akun', 'google', 'muter', 'pingin', 'baca']","[('gabisa',), ('login',), ('akun',), ('google',), ('muter',), ('pingin',), ('baca',)]"
"['what', 'is', 'going', 'on', 'with', 'why', 'has', 'it', 'not', 'been', 'functioning', 'well', 'for', 'the', 'past', 'three', 'days', 'on', 'my', 'there', 'is', 'message', 'that', 'says', 'let', 'find', 'way', 'home', 'what', 'does', 'that', 'mean', 'this', 'is', 'causing', 'of', 'problems', 'for', 'many', 'users', 'so', 'it', 'immediately', 'can', 'find', 'any', 'new', 'stories', 'like', 'this', 'if', 'this', 'continues', 'it', 'could', 'damage', 'the', 'platform', 'reputation', 'right', 'honestly', 'really', 'like', 'but', 'why', 'is', 'it', 'like', 'this', 'be', 'more', 'attentive', 'to', 'the', 'situation']","[('what',), ('is',), ('going',), ('on',), ('with',), ('why',), ('has',), ('it',), ('not',), ('been',), ('functioning',), ('well',), ('for',), ('the',), ('past',), ('three',), ('days',), ('on',), ('my',), ('there',), ('is',), ('message',), ('that',), ('says',), ('let',), ('find',), ('way',), ('home',), ('what',), ('does',), ('that',), ('mean',), ('this',), ('is',), ('causing',), ('of',), ('problems',), ('for',), ('many',), ('users',), ('so',), ('it',), ('immediately',), ('can',), ('find',), ('any',), ('new',), ('stories',), ('like',), ('this',), ('if',), ('this',), ('continues',), ('it',), ('could',), ('damage',), ('the',), ('platform',), ('reputation',), ('right',), ('honestly',), ('really',), ('like',), ('but',), ('why',), ('is',), ('it',), ('like',), ('this',), ('be',), ('more',), ('attentive',), ('to',), ('the',), ('situation',)]"
"['kirain', 'masalah', 'baca', 'ulas', 'buu', 'any', 'aa', 'komplen', 'bbrp', 'baca', 'error', 'update', 'baik']","[('kirain',), ('masalah',), ('baca',), ('ulas',), ('buu',), ('any',), ('aa',), ('komplen',), ('bbrp',), ('baca',), ('error',), ('update',), ('baik',)]"
"['perangkat', 'wifi', 'nyambung', 'wifi', 'jaring', 'jaring', 'dlu', 'mlu', 'cape', 'baik']","[('perangkat',), ('wifi',), ('nyambung',), ('wifi',), ('jaring',), ('jaring',), ('dlu',), ('mlu',), ('cape',), ('baik',)]"
"['telusur', 'baca', 'cerita', 'notif', 'yam', 'bung', 'maksud', 'de', 'baik', 'baca', 'cerita']","[('telusur',), ('baca',), ('cerita',), ('notif',), ('yam',), ('bung',), ('maksud',), ('de',), ('baik',), ('baca',), ('cerita',)]"
"['masalah', 'tulis', 'cerita', 'bab', 'login', 'out', 'aneh', 'cerita', 'hilang', 'capek', 'tulis', 'publish']","[('masalah',), ('tulis',), ('cerita',), ('bab',), ('login',), ('out',), ('aneh',), ('cerita',), ('hilang',), ('capek',), ('tulis',), ('publish',)]"
"['ngeselin', 'waktu', 'login', 'email', 'mke', 'login']","[('ngeselin',), ('waktu',), ('login',), ('email',), ('mke',), ('login',)]"
"['it', 'good']","[('it',), ('good',)]"
['cool'],"[('cool',)]"
['rusak'],"[('rusak',)]"
"['bad', 'gabisa', 'login', 'account']","[('bad',), ('gabisa',), ('login',), ('account',)]"
"['harga', 'keras', 'tulis', 'iklan', 'tayang', 'cerita', 'uang', 'engga', 'tulis', 'mula']","[('harga',), ('keras',), ('tulis',), ('iklan',), ('tayang',), ('cerita',), ('uang',), ('engga',), ('tulis',), ('mula',)]"
"['iklan', 'bawah', 'hapus']","[('iklan',), ('bawah',), ('hapus',)]"
"['baca', 'seru', 'pol', 'sampek', 'tidur', 'baca', 'gratis', 'offline', 'as', 'in', 'habisin', 'memori']","[('baca',), ('seru',), ('pol',), ('sampek',), ('tidur',), ('baca',), ('gratis',), ('offline',), ('as',), ('in',), ('habisin',), ('memori',)]"
[],[]
"['draft', 'cerita', 'hilang', 'baik', 'cerita', 'publi', 'draft', 'diup', 'cerita', 'hilang']","[('draft',), ('cerita',), ('hilang',), ('baik',), ('cerita',), ('publi',), ('draft',), ('diup',), ('cerita',), ('hilang',)]"
"['awal', 'ngasih', 'bintang', 'bintang', 'cerita', 'pustaka', 'offline']","[('awal',), ('ngasih',), ('bintang',), ('bintang',), ('cerita',), ('pustaka',), ('offline',)]"
"['ehh', 'susah', 'login', 'tbtb', 'keluar', 'login', 'waktu', 'susah', 'cerita', 'bom', 'tulis']","[('ehh',), ('susah',), ('login',), ('tbtb',), ('keluar',), ('login',), ('waktu',), ('susah',), ('cerita',), ('bom',), ('tulis',)]"
"['akun', 'lengkap']","[('akun',), ('lengkap',)]"
"['gmna', 'offline', 'nyimpen', 'book']","[('gmna',), ('offline',), ('nyimpen',), ('book',)]"
"['iklan', 'akun', 'tudak', 'beranda']","[('iklan',), ('akun',), ('tudak',), ('beranda',)]"
"['genre', 'suka', 'cerita', 'imajinasi', 'sungguh', 'yen', 'ang', 'untung']","[('genre',), ('suka',), ('cerita',), ('imajinasi',), ('sungguh',), ('yen',), ('ang',), ('untung',)]"
"['cerita', 'tagar', 'cerita', 'informasi', 'tulis', 'cerita', 'ibu', 'ribu', 'cerita', 'rupa', 'klik', 'tagar', 'ratus', 'doank']","[('cerita',), ('tagar',), ('cerita',), ('informasi',), ('tulis',), ('cerita',), ('ibu',), ('ribu',), ('cerita',), ('rupa',), ('klik',), ('tagar',), ('ratus',), ('doank',)]"
"['off', 'tingga', 'baca', 'off']","[('off',), ('tingga',), ('baca',), ('off',)]"
"['login', 'error']","[('login',), ('error',)]"
"['iklan', 'scrol', 'slide', 'iklan']","[('iklan',), ('scrol',), ('slide',), ('iklan',)]"
"['ngeluarin', 'fitur', 'filter', 'konten', 'cinta', 'novel', 'brother', 'ship', 'bromance', 'keluar', 'bl', 'beranda', 'konten', 'dewasa', 'cari', 'adakan', 'fitur', 'pisah', 'antara', 'novel', 'genre', 'cewek', 'cowok', 'enak', 'novel', 'cowok', 'novel', 'cewek', 'kesel']","[('ngeluarin',), ('fitur',), ('filter',), ('konten',), ('cinta',), ('novel',), ('brother',), ('ship',), ('bromance',), ('keluar',), ('bl',), ('beranda',), ('konten',), ('dewasa',), ('cari',), ('adakan',), ('fitur',), ('pisah',), ('antara',), ('novel',), ('genre',), ('cewek',), ('cowok',), ('enak',), ('novel',), ('cowok',), ('novel',), ('cewek',), ('kesel',)]"
['error'],"[('error',)]"
"['nyebelin', 'ngapain', 'tawarin', 'free', 'trial', 'uang', 'potong', 'pena', 'war', 'free', 'trial', 'premium', 'uang', 'respon', 'balesan', 'gmail', 'uang', 'njir']","[('nyebelin',), ('ngapain',), ('tawarin',), ('free',), ('trial',), ('uang',), ('potong',), ('pena',), ('war',), ('free',), ('trial',), ('premium',), ('uang',), ('respon',), ('balesan',), ('gmail',), ('uang',), ('njir',)]"
"['update', 'bayar']","[('update',), ('bayar',)]"
"['error', 'wifi']","[('error',), ('wifi',)]"
"['error', 'jaring', 'web', 'as', 'ikan', 'uninstall', 'simpan']","[('error',), ('jaring',), ('web',), ('as',), ('ikan',), ('uninstall',), ('simpan',)]"
"['sngat', 'lama', 'pustaka', 'cerita', 'jauh', 'baik', 'mula']","[('sngat',), ('lama',), ('pustaka',), ('cerita',), ('jauh',), ('baik',), ('mula',)]"
['seruu'],"[('seruu',)]"
"['enk', 'baca', 'bnyk', 'suka', 'error']","[('enk',), ('baca',), ('bnyk',), ('suka',), ('error',)]"
"['simpan', 'gabisa', 'masuk', 'akun', 'gabisa', 'jelek']","[('simpan',), ('gabisa',), ('masuk',), ('akun',), ('gabisa',), ('jelek',)]"
"['baik', 'cerita', 'draft', 'awal', 'simpan', 'me', 'tulis', 'error', 'simpan', 'baik', 'over', 'all', 'masalah', 'simpan', 'cerita']","[('baik',), ('cerita',), ('draft',), ('awal',), ('simpan',), ('me',), ('tulis',), ('error',), ('simpan',), ('baik',), ('over',), ('all',), ('masalah',), ('simpan',), ('cerita',)]"
"['izinin', 'komen', 'lama', 'favorit', 'sarana', 'gem', 'bang', 'bakat', 'nyambung', 'jaring', 'kondisi', 'jaring', 'stabil', 'berani', 'bintang', 'jauh', 'as', 'in', 'enak', 'kecewa', 'masalah', 'lomba', 'pensi', 'bab', 'sempet', 'publish', 'baik']","[('izinin',), ('komen',), ('lama',), ('favorit',), ('sarana',), ('gem',), ('bang',), ('bakat',), ('nyambung',), ('jaring',), ('kondisi',), ('jaring',), ('stabil',), ('berani',), ('bintang',), ('jauh',), ('as',), ('in',), ('enak',), ('kecewa',), ('masalah',), ('lomba',), ('pensi',), ('bab',), ('sempet',), ('publish',), ('baik',)]"
"['jelek', 'jelek', 'pkek', 'sekitar', 'th', 'jelek', 'sblmnya', 'cerita', 'offline', 'smpe', 'mlh', 'jelek', 'at', 'least', 'la', 'cerita', 'lh', 'msk', 'premium', 'dlu', 'lbh', 'jelek']","[('jelek',), ('jelek',), ('pkek',), ('sekitar',), ('th',), ('jelek',), ('sblmnya',), ('cerita',), ('offline',), ('smpe',), ('mlh',), ('jelek',), ('at',), ('least',), ('la',), ('cerita',), ('lh',), ('msk',), ('premium',), ('dlu',), ('lbh',), ('jelek',)]"
"['seru', 'baca', 'novel']","[('seru',), ('baca',), ('novel',)]"
['login'],"[('login',)]"
[],[]
"['masuk', 'akun', 'akun']","[('masuk',), ('akun',), ('akun',)]"
"['error', 'enggaa', 'kata', 'error', 'nyaa']","[('error',), ('enggaa',), ('kata',), ('error',), ('nyaa',)]"
"['versi', 'enak', 'versi', 'daripada', 'baca', 'offline', 'kdang', 'iklan', 'nongol', 'lama', 'kecewa', 'waktu', 'cerita', 'draft', 'cerita', 'panjang', 'lebar', 'suka', 'hilang', 'inget', 'alur', 'hilang', 'pula', 'cerita', 'senior', 'hormat', 'titah', 'sederhana', 'kabul']","[('versi',), ('enak',), ('versi',), ('daripada',), ('baca',), ('offline',), ('kdang',), ('iklan',), ('nongol',), ('lama',), ('kecewa',), ('waktu',), ('cerita',), ('draft',), ('cerita',), ('panjang',), ('lebar',), ('suka',), ('hilang',), ('inget',), ('alur',), ('hilang',), ('pula',), ('cerita',), ('senior',), ('hormat',), ('titah',), ('sederhana',), ('kabul',)]"
"['ksih', 'bintang', 'cepet', 'notice', 'error', 'daftar', 'login', 'tulis', 'cepat', 'baik', 'bug']","[('ksih',), ('bintang',), ('cepet',), ('notice',), ('error',), ('daftar',), ('login',), ('tulis',), ('cepat',), ('baik',), ('bug',)]"
"['masuk', 'anj']","[('masuk',), ('anj',)]"
"['upload', 'novel', 'tulis', 'harga', 'transfer', 'negara']","[('upload',), ('novel',), ('tulis',), ('harga',), ('transfer',), ('negara',)]"
"['error', 'masuk']","[('error',), ('masuk',)]"
"['bring', 'private', 'story', 'fiture', 'back', 'so', 'many', 'silent', 'readers', 'here', 'as', 'writer', 'we', 'need', 'appreciations']","[('bring',), ('private',), ('story',), ('fiture',), ('back',), ('so',), ('many',), ('silent',), ('readers',), ('here',), ('as',), ('writer',), ('we',), ('need',), ('appreciations',)]"
"['baik', 'bug', 'enak', 'enak', 'baca', 'loading', 'jaring', 'masuk', 'koneksi', 'wifi', 'normal']","[('baik',), ('bug',), ('enak',), ('enak',), ('baca',), ('loading',), ('jaring',), ('masuk',), ('koneksi',), ('wifi',), ('normal',)]"
['rate'],"[('rate',)]"
"['masuk', 'error', 'tulis']","[('masuk',), ('error',), ('tulis',)]"
"['wah', 'jaring', 'kuota', 'internet', 'update', 'bug', 'rusak', 'mulus', 'ngaco', 'masalah', 'sepele', 'resin', 'heran', 'user', 'lama', 'cabut', 'intro', 'spek', 'sok', 'besar', 'kualitas', 'as', 'in', 'urus', 'sepele', 'resin', 'tutup', 'ngaku', 'platform', 'global', 'kuali', 'tas', 'sampah', 'malu', 'in']","[('wah',), ('jaring',), ('kuota',), ('internet',), ('update',), ('bug',), ('rusak',), ('mulus',), ('ngaco',), ('masalah',), ('sepele',), ('resin',), ('heran',), ('user',), ('lama',), ('cabut',), ('intro',), ('spek',), ('sok',), ('besar',), ('kualitas',), ('as',), ('in',), ('urus',), ('sepele',), ('resin',), ('tutup',), ('ngaku',), ('platform',), ('global',), ('kuali',), ('tas',), ('sampah',), ('malu',), ('in',)]"
"['error', 'simpan', 'gagal']","[('error',), ('simpan',), ('gagal',)]"
"['bangt', 'cerita']","[('bangt',), ('cerita',)]"
"['amat', 'batas', 'baca', 'offline', 'okey', 'lama', 'lama', 'uninstall', 'jelek', 'baca', 'offline']","[('amat',), ('batas',), ('baca',), ('offline',), ('okey',), ('lama',), ('lama',), ('uninstall',), ('jelek',), ('baca',), ('offline',)]"
"['iklan', 'asyik', 'baca', 'iklan', 'keluar']","[('iklan',), ('asyik',), ('baca',), ('iklan',), ('keluar',)]"
[],[]
"['scrol', 'kudu', 'iklan', 'walapun', 'data', 'mati', 'jeda', 'ngilangin', 'iklan', 'bnget']","[('scrol',), ('kudu',), ('iklan',), ('walapun',), ('data',), ('mati',), ('jeda',), ('ngilangin',), ('iklan',), ('bnget',)]"
"['very', 'useful', 'buatt', 'temenn', 'gabutt']","[('very',), ('useful',), ('buatt',), ('temenn',), ('gabutt',)]"
"['bug', 'kouta', 'mas', 'baca', 'karen', 'offline', 'kouta', 'kouta', 'mas', 'wifi', 'hps', 'krna', 'masalah', 'memo', 'simpan', 'susah', 'bua', 'an', 'eet', 'daftar', 'lg', 'gugel', 'facebook', 'gabisa']","[('bug',), ('kouta',), ('mas',), ('baca',), ('karen',), ('offline',), ('kouta',), ('kouta',), ('mas',), ('wifi',), ('hps',), ('krna',), ('masalah',), ('memo',), ('simpan',), ('susah',), ('bua',), ('an',), ('eet',), ('daftar',), ('lg',), ('gugel',), ('facebook',), ('gabisa',)]"
[],[]
"['seru', 'mode', 'offline', 'beranda', 'tulis', 'error', 'update', 'sebenernya', 'papa', 'masalah', 'gabisa', 'votmen', 'geregt', 'cepat', 'baik']","[('seru',), ('mode',), ('offline',), ('beranda',), ('tulis',), ('error',), ('update',), ('sebenernya',), ('papa',), ('masalah',), ('gabisa',), ('votmen',), ('geregt',), ('cepat',), ('baik',)]"
"['update', 'notifikasi', 'update', 'jelek', 'bug', 'jelek']","[('update',), ('notifikasi',), ('update',), ('jelek',), ('bug',), ('jelek',)]"
"['hearts', 'hearts']","[('hearts',), ('hearts',)]"
"['hapus', 'hapusin', 'cerita', 'nulis', 'gampang', 'main', 'hapus', 'hapus', 'ajaa', 'sedang', 'plus', 'hapusin']","[('hapus',), ('hapusin',), ('cerita',), ('nulis',), ('gampang',), ('main',), ('hapus',), ('hapus',), ('ajaa',), ('sedang',), ('plus',), ('hapusin',)]"
"['bruh', 'three', 'updates', 'in', 'one', 'update', 'take', 'care', 'of', 'this', 'damn', 'it']","[('bruh',), ('three',), ('updates',), ('in',), ('one',), ('update',), ('take',), ('care',), ('of',), ('this',), ('damn',), ('it',)]"
"['iklan', 'mutu']","[('iklan',), ('mutu',)]"
"['login', 'update']","[('login',), ('update',)]"
[],[]
"['kata', 'cocok', 'baca', 'tulis']","[('kata',), ('cocok',), ('baca',), ('tulis',)]"
"['iklan', 'bab', 'iklan']","[('iklan',), ('bab',), ('iklan',)]"
"['akun', 'masalah', 'novel', 'simpan', 'hilang']","[('akun',), ('masalah',), ('novel',), ('simpan',), ('hilang',)]"
['suka'],"[('suka',)]"
['iklan'],"[('iklan',)]"
[],[]
"['anehh', 'jaring', 'tulis', 'dapet', 'perbaikin', 'ya', 'tim', 'aks', 'ii']","[('anehh',), ('jaring',), ('tulis',), ('dapet',), ('perbaikin',), ('ya',), ('tim',), ('aks',), ('ii',)]"
"['login', 'gabisa', 'daftar', 'akun', 'eror', 'as', 'in', 'ngaco']","[('login',), ('gabisa',), ('daftar',), ('akun',), ('eror',), ('as',), ('in',), ('ngaco',)]"
"['cerita', 'halaman', 'beranda', 'publik', 'as', 'ikan']","[('cerita',), ('halaman',), ('beranda',), ('publik',), ('as',), ('ikan',)]"
"['mes', 'pustaka', 'baca', 'rb', 'cerita', 'tapj', 'cerita', 'hilang', 'beranda', 'cerita', 'sisa', 'kesel', 'cerita', 'tamatin', 'ngilang', 'hilang', 'hilang', 'ngalamin', 'akun', 'akun']","[('mes',), ('pustaka',), ('baca',), ('rb',), ('cerita',), ('tapj',), ('cerita',), ('hilang',), ('beranda',), ('cerita',), ('sisa',), ('kesel',), ('cerita',), ('tamatin',), ('ngilang',), ('hilang',), ('hilang',), ('ngalamin',), ('akun',), ('akun',)]"
['suka'],"[('suka',)]"
"['gabisa', 'login']","[('gabisa',), ('login',)]"
"['bintang', 'cerita', 'enigma', 'hapus', 'sakit', 'hati', 'cerita', 'enigma', 'ikhlas']","[('bintang',), ('cerita',), ('enigma',), ('hapus',), ('sakit',), ('hati',), ('cerita',), ('enigma',), ('ikhlas',)]"
"['keluar', 'akun']","[('keluar',), ('akun',)]"
"['as', 'in', 'update', 'usah', 'update']","[('as',), ('in',), ('update',), ('usah',), ('update',)]"
"['daftar', 'akunn', 'kata', 'masuk', 'masalah', 'jaring', 'jaring', 'wifi', 'dipake', 'bug', 'baik']","[('daftar',), ('akunn',), ('kata',), ('masuk',), ('masalah',), ('jaring',), ('jaring',), ('wifi',), ('dipake',), ('bug',), ('baik',)]"
"['iklan', 'bkin', 'emosi']","[('iklan',), ('bkin',), ('emosi',)]"
"['cerita', 'apus', 'tba', 'apus']","[('cerita',), ('apus',), ('tba',), ('apus',)]"
"['cerita', 'hapus', 'cerita', 'layak', 'hapus', 'dibiarin']","[('cerita',), ('hapus',), ('cerita',), ('layak',), ('hapus',), ('dibiarin',)]"
"['lama', 'kecewa', 'cerita', 'favorit', 'juta', 'baca', 'dekat', 'ending', 'hapus', 'cerita', 'sadis', 'sadis', 'thriller', 'hapus', 'gabisa', 'kecewa', 'cerita', 'sadis', 'sadis', 'pokok', 'bakal', 'kecewa', 'gabisa', 'cerita']","[('lama',), ('kecewa',), ('cerita',), ('favorit',), ('juta',), ('baca',), ('dekat',), ('ending',), ('hapus',), ('cerita',), ('sadis',), ('sadis',), ('thriller',), ('hapus',), ('gabisa',), ('kecewa',), ('cerita',), ('sadis',), ('sadis',), ('pokok',), ('bakal',), ('kecewa',), ('gabisa',), ('cerita',)]"
"['premium', 'simpan', 'cerita']","[('premium',), ('simpan',), ('cerita',)]"
"['bab', 'iklan', 'baca', 'nyaman', 'bantak', 'iklan', 'mh', 'baca', 'offline', 'hadeuuh', 'ngeluhin', 'perbaikii']","[('bab',), ('iklan',), ('baca',), ('nyaman',), ('bantak',), ('iklan',), ('mh',), ('baca',), ('offline',), ('hadeuuh',), ('ngeluhin',), ('perbaikii',)]"
"['bug', 'error', 'update', 'iklanya', 'mekin', 'kesi', 'ngotak', 'perbaikin', 'as', 'in']","[('bug',), ('error',), ('update',), ('iklanya',), ('mekin',), ('kesi',), ('ngotak',), ('perbaikin',), ('as',), ('in',)]"
"['iklan', 'ngotak', 'chapter', 'iklan']","[('iklan',), ('ngotak',), ('chapter',), ('iklan',)]"
"['unggul', 'tombol', 'volume', 'kini', 'maksimal', 'space', 'iklan', 'bawah', 'naik', 'hilang', 'baris', 'tombol', 'volume', 'hampir', 'thn', 'namun', 'kini', 'berpisa', 'space', 'iklan']","[('unggul',), ('tombol',), ('volume',), ('kini',), ('maksimal',), ('space',), ('iklan',), ('bawah',), ('naik',), ('hilang',), ('baris',), ('tombol',), ('volume',), ('hampir',), ('thn',), ('namun',), ('kini',), ('berpisa',), ('space',), ('iklan',)]"
"['asal', 'bug', 'baik', 'keluar', 'akun', 'login', 'google', 'baca', 'cerita', 'hilang', 'laman']","[('asal',), ('bug',), ('baik',), ('keluar',), ('akun',), ('login',), ('google',), ('baca',), ('cerita',), ('hilang',), ('laman',)]"
[],[]
"['lucu', 'kata', 'pustaka', 'digital', 'lempar', 'pasar', 'malam', 'rupa', 'cerita', 'cinta', 'remaja', 'tebus', 'puluh', 'iklan', 'kes', 'in', 'am', 'bung', 'an', 'hujan', 'lupa', 'reda']","[('lucu',), ('kata',), ('pustaka',), ('digital',), ('lempar',), ('pasar',), ('malam',), ('rupa',), ('cerita',), ('cinta',), ('remaja',), ('tebus',), ('puluh',), ('iklan',), ('kes',), ('in',), ('am',), ('bung',), ('an',), ('hujan',), ('lupa',), ('reda',)]"
"['rekomen', 'karya', 'author', 'suka', 'yaitu', 'novel', 'isekai', 'mokuten']","[('rekomen',), ('karya',), ('author',), ('suka',), ('yaitu',), ('novel',), ('isekai',), ('mokuten',)]"
"['suka', 'versi', 'lama', 'th', 'an', 'timbang', 'error', 'gabisa']","[('suka',), ('versi',), ('lama',), ('th',), ('an',), ('timbang',), ('error',), ('gabisa',)]"
"['baca', 'buruk', 'coab', 'ui', 'serasa', 'ramai', 'serasa', 'bingung', 'error', 'apps', 'iklan', 'serta', 'error', 'hapus', 'mood', 'baca', 'drastis', 'minat', 'baca', 'cerita', 'seru', 'tulis', 'hebat', 'sana', 'die', 'pr', 'baik', 'in']","[('baca',), ('buruk',), ('coab',), ('ui',), ('serasa',), ('ramai',), ('serasa',), ('bingung',), ('error',), ('apps',), ('iklan',), ('serta',), ('error',), ('hapus',), ('mood',), ('baca',), ('drastis',), ('minat',), ('baca',), ('cerita',), ('seru',), ('tulis',), ('hebat',), ('sana',), ('die',), ('pr',), ('baik',), ('in',)]"
"['hilangg', 'semuaa', 'keluar', 'akun']","[('hilangg',), ('semuaa',), ('keluar',), ('akun',)]"
"['dbuat', 'daftar', 'gabisa', 'lama', 'makaii']","[('dbuat',), ('daftar',), ('gabisa',), ('lama',), ('makaii',)]"
"['error', 'kata', 'koneksi', 'internet', 'wi', 'fi', 'login']","[('error',), ('kata',), ('koneksi',), ('internet',), ('wi',), ('fi',), ('login',)]"
"['suka', 'baca', 'cerita']","[('suka',), ('baca',), ('cerita',)]"
[],[]
"['gbsa', 'versi', 'bisain', 'versi', 'oppo']","[('gbsa',), ('versi',), ('bisain',), ('versi',), ('oppo',)]"
"['aneh', 'update', 'loading', 'lama', 'tampil', 'awal', 'tera', 'jaring', 'kuota', 'wifi']","[('aneh',), ('update',), ('loading',), ('lama',), ('tampil',), ('awal',), ('tera',), ('jaring',), ('kuota',), ('wifi',)]"
"['cocok', 'crita', 'baca', 'baca', 'suka', 'bug', 'sv', 'cerita', 'iklan', 'iklan', 'bug']","[('cocok',), ('crita',), ('baca',), ('baca',), ('suka',), ('bug',), ('sv',), ('cerita',), ('iklan',), ('iklan',), ('bug',)]"
"['mengunakan', 'wifi', 'wifi', 'syaa', 'update', 'daya', 'login', 'cari', 'cerita', 'baca', 'selau', 'tak', 'login', 'update']","[('mengunakan',), ('wifi',), ('wifi',), ('syaa',), ('update',), ('daya',), ('login',), ('cari',), ('cerita',), ('baca',), ('selau',), ('tak',), ('login',), ('update',)]"
"['niat', 'versi', 'asli', 'masuk', 'kata', 'versi', 'beta', 'web', 'masuk', 'akun', 'bintang']","[('niat',), ('versi',), ('asli',), ('masuk',), ('kata',), ('versi',), ('beta',), ('web',), ('masuk',), ('akun',), ('bintang',)]"
"['stuck', 'halaman']","[('stuck',), ('halaman',)]"
[],[]
['login'],"[('login',)]"
"['suka', 'produser', 'cerita', 'baca']","[('suka',), ('produser',), ('cerita',), ('baca',)]"
"['akun', 'lama', 'gmail', 'google', 'daftar', 'baik', 'ngaco', 'lama', 'lama']","[('akun',), ('lama',), ('gmail',), ('google',), ('daftar',), ('baik',), ('ngaco',), ('lama',), ('lama',)]"
"['bt', 'iih', 'masuk', 'login', 'google']","[('bt',), ('iih',), ('masuk',), ('login',), ('google',)]"
['ss'],"[('ss',)]"
"['suka', 'susah', 'daftar', 'masuk', 'fiturnya']","[('suka',), ('susah',), ('daftar',), ('masuk',), ('fiturnya',)]"
"['login', 'gagal', 'sinyal']","[('login',), ('gagal',), ('sinyal',)]"
['wattpat'],"[('wattpat',)]"
