content_filtered,2-gram
"['fitur', 'bug']","[('fitur', 'bug')]"
"['error', 'herann', 'dipake', 'error', 'baik']","[('error', 'herann'), ('herann', 'dipake'), ('dipake', 'error'), ('error', 'baik')]"
"['data', 'privasi', 'dark', 'web', 'sopan', 'izinin']","[('data', 'privasi'), ('privasi', 'dark'), ('dark', 'web'), ('web', 'sopan'), ('sopan', 'izinin')]"
"['lama', 'error', 'baca', 'hadeh', 'zaman']","[('lama', 'error'), ('error', 'baca'), ('baca', 'hadeh'), ('hadeh', 'zaman')]"
"['cerita', 'dimasukin', 'offlinenya', 'emg', 'enak', 'an', 'smpet', 'lag', 'kokk', 'ginii', 'waktu', 'tamp', 'lanny']","[('cerita', 'dimasukin'), ('dimasukin', 'offlinenya'), ('offlinenya', 'emg'), ('emg', 'enak'), ('enak', 'an'), ('an', 'smpet'), ('smpet', 'lag'), ('lag', 'kokk'), ('kokk', 'ginii'), ('ginii', 'waktu'), ('waktu', 'tamp'), ('tamp', 'lanny')]"
"['kecewa', 'iklan', 'asyik', 'lama', 'pakek', 'ngeganggu', 'iklan']","[('kecewa', 'iklan'), ('iklan', 'asyik'), ('asyik', 'lama'), ('lama', 'pakek'), ('pakek', 'ngeganggu'), ('ngeganggu', 'iklan')]"
"['ngaco', 'masabacaan', 'offline', 'cerita', 'cerita', 'tulis', 'cerita', 'baca', 'baca', 'gem', 'bal', 'in']","[('ngaco', 'masabacaan'), ('masabacaan', 'offline'), ('offline', 'cerita'), ('cerita', 'cerita'), ('cerita', 'tulis'), ('tulis', 'cerita'), ('cerita', 'baca'), ('baca', 'baca'), ('baca', 'gem'), ('gem', 'bal'), ('bal', 'in')]"
"['lumyn', 'lama', 'baca', 'iklan', 'wah', 'gila', 'swap', 'iklan', 'iklan', 'pinjol', 'slalu', 'jaring', 'data']","[('lumyn', 'lama'), ('lama', 'baca'), ('baca', 'iklan'), ('iklan', 'wah'), ('wah', 'gila'), ('gila', 'swap'), ('swap', 'iklan'), ('iklan', 'iklan'), ('iklan', 'pinjol'), ('pinjol', 'slalu'), ('slalu', 'jaring'), ('jaring', 'data')]"
"['pakek', 'lama', 'akhir', 'rajin', 'baca', 'login', 'cerita', 'baca', 'waktu', 'awal', 'pakek', 'login', 'beranda', 're', 'komen', 'dasi', 'cerita']","[('pakek', 'lama'), ('lama', 'akhir'), ('akhir', 'rajin'), ('rajin', 'baca'), ('baca', 'login'), ('login', 'cerita'), ('cerita', 'baca'), ('baca', 'waktu'), ('waktu', 'awal'), ('awal', 'pakek'), ('pakek', 'login'), ('login', 'beranda'), ('beranda', 're'), ('re', 'komen'), ('komen', 'dasi'), ('dasi', 'cerita')]"
"['mkin', 'nyk', 'iklan', 'gajelas', 'bug', 'pula']","[('mkin', 'nyk'), ('nyk', 'iklan'), ('iklan', 'gajelas'), ('gajelas', 'bug'), ('bug', 'pula')]"
"['error', 'gbisa', 'login', 'masalah']","[('error', 'gbisa'), ('gbisa', 'login'), ('login', 'masalah')]"
"['baca', 'bngt']","[('baca', 'bngt')]"
['lag'],[]
"['error', 'login', 'login', 'sandi', 'gabisa', 'login', 'frustasi']","[('error', 'login'), ('login', 'login'), ('login', 'sandi'), ('sandi', 'gabisa'), ('gabisa', 'login'), ('login', 'frustasi')]"
[],[]
"['akun', 'hilang', 'sandi', 'nama', 'valid']","[('akun', 'hilang'), ('hilang', 'sandi'), ('sandi', 'nama'), ('nama', 'valid')]"
"['batas', 'offline', 'kemaren', 'nurun', 'kualitas']","[('batas', 'offline'), ('offline', 'kemaren'), ('kemaren', 'nurun'), ('nurun', 'kualitas')]"
['cepet'],[]
"['mes', 'iklan', 'kdng', 'nyleneh']","[('mes', 'iklan'), ('iklan', 'kdng'), ('kdng', 'nyleneh')]"
"['iklan', 'iklan']","[('iklan', 'iklan')]"
"['gabisa', 'baca', 'offline', 'premium', 'offline', 'stu', 'cerita', 'gabisa', 'offline', 'kacau', 'kli', 'baik', 'la', 'gni', 'suka', 'kecewa']","[('gabisa', 'baca'), ('baca', 'offline'), ('offline', 'premium'), ('premium', 'offline'), ('offline', 'stu'), ('stu', 'cerita'), ('cerita', 'gabisa'), ('gabisa', 'offline'), ('offline', 'kacau'), ('kacau', 'kli'), ('kli', 'baik'), ('baik', 'la'), ('la', 'gni'), ('gni', 'suka'), ('suka', 'kecewa')]"
"['gabisa', 'baca', 'gratis', 'jelek']","[('gabisa', 'baca'), ('baca', 'gratis'), ('gratis', 'jelek')]"
"['baca', 'offline']","[('baca', 'offline')]"
"['suka', 'iklan']","[('suka', 'iklan')]"
"['draft', 'hilang', 'proyek', 'cerita', 'donk', 'tanggung', 'save', 'nulis', 'bnyak', 'ombak', 'awal']","[('draft', 'hilang'), ('hilang', 'proyek'), ('proyek', 'cerita'), ('cerita', 'donk'), ('donk', 'tanggung'), ('tanggung', 'save'), ('save', 'nulis'), ('nulis', 'bnyak'), ('bnyak', 'ombak'), ('ombak', 'awal')]"
"['daftar', 'akun', 'masuk']","[('daftar', 'akun'), ('akun', 'masuk')]"
['akun'],[]
"['login', 'gabisa', 'akun', 'akun', 'lama', 'terang', 'silah']","[('login', 'gabisa'), ('gabisa', 'akun'), ('akun', 'akun'), ('akun', 'lama'), ('lama', 'terang'), ('terang', 'silah')]"
"['suka', 'cerita', 'offline', 'nemen', 'kuota', 'fitur', 'utama', 'hi', 'lang']","[('suka', 'cerita'), ('cerita', 'offline'), ('offline', 'nemen'), ('nemen', 'kuota'), ('kuota', 'fitur'), ('fitur', 'utama'), ('utama', 'hi'), ('hi', 'lang')]"
"['literally', 'suka', 'baca', 'novel', 'mcm', 'genre', 'mauu', 'but', 'sometimes', 'kendala', 'error', 'cerita', 'offline', 'so', 'sadd', 'can', 'only', 'read', 'two', 'stories', 'offline', 'huhu', 'usually', 'maximum', 'of', 'stories']","[('literally', 'suka'), ('suka', 'baca'), ('baca', 'novel'), ('novel', 'mcm'), ('mcm', 'genre'), ('genre', 'mauu'), ('mauu', 'but'), ('but', 'sometimes'), ('sometimes', 'kendala'), ('kendala', 'error'), ('error', 'cerita'), ('cerita', 'offline'), ('offline', 'so'), ('so', 'sadd'), ('sadd', 'can'), ('can', 'only'), ('only', 'read'), ('read', 'two'), ('two', 'stories'), ('stories', 'offline'), ('offline', 'huhu'), ('huhu', 'usually'), ('usually', 'maximum'), ('maximum', 'of'), ('of', 'stories')]"
"['skrng', 'baca', 'ofline', 'sii', 'kmren', 'bngtt']","[('skrng', 'baca'), ('baca', 'ofline'), ('ofline', 'sii'), ('sii', 'kmren'), ('kmren', 'bngtt')]"
"['sampah', 'iklan', 'baca', 'slide', 'kapan', 'bodoh']","[('sampah', 'iklan'), ('iklan', 'baca'), ('baca', 'slide'), ('slide', 'kapan'), ('kapan', 'bodoh')]"
"['sdiri', 'ap', 'baca', 'offline', 'cma', 'cerita', 'ap', 'krna', 'hrus', 'premium', 'kn', 'klw', 'smpe', 'cma', 'baca', 'offline', 'scroll', 'bab', 'hrus', 'iklan', 'dlu', 'sruh', 'premium', 'bug', 'baca', 'deskripsi', 'cerita', 'msuk', 'shoope', 'lazada', 'tokped', 'baik', 'kmu', 'bnyk', 'offline', 'tang', 'panny']","[('sdiri', 'ap'), ('ap', 'baca'), ('baca', 'offline'), ('offline', 'cma'), ('cma', 'cerita'), ('cerita', 'ap'), ('ap', 'krna'), ('krna', 'hrus'), ('hrus', 'premium'), ('premium', 'kn'), ('kn', 'klw'), ('klw', 'smpe'), ('smpe', 'cma'), ('cma', 'baca'), ('baca', 'offline'), ('offline', 'scroll'), ('scroll', 'bab'), ('bab', 'hrus'), ('hrus', 'iklan'), ('iklan', 'dlu'), ('dlu', 'sruh'), ('sruh', 'premium'), ('premium', 'bug'), ('bug', 'baca'), ('baca', 'deskripsi'), ('deskripsi', 'cerita'), ('cerita', 'msuk'), ('msuk', 'shoope'), ('shoope', 'lazada'), ('lazada', 'tokped'), ('tokped', 'baik'), ('baik', 'kmu'), ('kmu', 'bnyk'), ('bnyk', 'offline'), ('offline', 'tang'), ('tang', 'panny')]"
['seru'],[]
"['sring', 'error', 'thn']","[('sring', 'error'), ('error', 'thn')]"
"['cerita', 'iklan']","[('cerita', 'iklan')]"
"['cerita', 'offline', 'cerita', 'cerita', 'kecewa', 'baik']","[('cerita', 'offline'), ('offline', 'cerita'), ('cerita', 'cerita'), ('cerita', 'kecewa'), ('kecewa', 'baik')]"
"['ngebuk', 'updet', 'lama', 'ngebuknya', 'emosi']","[('ngebuk', 'updet'), ('updet', 'lama'), ('lama', 'ngebuknya'), ('ngebuknya', 'emosi')]"
"['alam', 'versi', 'menge', 'ce', 'wak', 'login', 'jaring', 'internet', 'wifi', 'masalah']","[('alam', 'versi'), ('versi', 'menge'), ('menge', 'ce'), ('ce', 'wak'), ('wak', 'login'), ('login', 'jaring'), ('jaring', 'internet'), ('internet', 'wifi'), ('wifi', 'masalah')]"
"['baca', 'nulis', 'cerita', 'simpan', 'gonta', 'handphone', 'wajib', 'bua', 'simpan', 'buang', 'suntuk', 'hobi', 'baca']","[('baca', 'nulis'), ('nulis', 'cerita'), ('cerita', 'simpan'), ('simpan', 'gonta'), ('gonta', 'handphone'), ('handphone', 'wajib'), ('wajib', 'bua'), ('bua', 'simpan'), ('simpan', 'buang'), ('buang', 'suntuk'), ('suntuk', 'hobi'), ('hobi', 'baca')]"
"['susah', 'lamaa', 'loadingnya']","[('susah', 'lamaa'), ('lamaa', 'loadingnya')]"
"['login', 'gagal', 'jaring', 'baik', 'butut']","[('login', 'gagal'), ('gagal', 'jaring'), ('jaring', 'baik'), ('baik', 'butut')]"
"['suka', 'jumlah', 'maksimal', 'cerita', 'simpan', 'bintang']","[('suka', 'jumlah'), ('jumlah', 'maksimal'), ('maksimal', 'cerita'), ('cerita', 'simpan'), ('simpan', 'bintang')]"
"['ngadi', 'ngadi', 'batas', 'offlinenya', 'blh', 'unistal']","[('ngadi', 'ngadi'), ('ngadi', 'batas'), ('batas', 'offlinenya'), ('offlinenya', 'blh'), ('blh', 'unistal')]"
"['cerita', 'offline', 'hilang', 'dowload', 'cerita', 'offline']","[('cerita', 'offline'), ('offline', 'hilang'), ('hilang', 'dowload'), ('dowload', 'cerita'), ('cerita', 'offline')]"
"['wifi', 'tuu', 'kuota', 'gabisa', 'wifi', 'ngeselin', 'iih']","[('wifi', 'tuu'), ('tuu', 'kuota'), ('kuota', 'gabisa'), ('gabisa', 'wifi'), ('wifi', 'ngeselin'), ('ngeselin', 'iih')]"
"['sukaa', 'sum', 'pill']","[('sukaa', 'sum'), ('sum', 'pill')]"
['iklan'],[]
"['actually', 'the', 'story', 'is', 'all', 'good', 'but', 'why', 'does', 'it', 'keep', 'giving', 'an', 'error', 'and', 'can', 'login', 'in', 'to', 'my', 'account', 'it', 'again']","[('actually', 'the'), ('the', 'story'), ('story', 'is'), ('is', 'all'), ('all', 'good'), ('good', 'but'), ('but', 'why'), ('why', 'does'), ('does', 'it'), ('it', 'keep'), ('keep', 'giving'), ('giving', 'an'), ('an', 'error'), ('error', 'and'), ('and', 'can'), ('can', 'login'), ('login', 'in'), ('in', 'to'), ('to', 'my'), ('my', 'account'), ('account', 'it'), ('it', 'again')]"
"['baca', 'cerita', 'iklan']","[('baca', 'cerita'), ('cerita', 'iklan')]"
['lepas'],[]
"['lihat', 'iklan', 'blm', 'smpt', 'baca', 'iklan']","[('lihat', 'iklan'), ('iklan', 'blm'), ('blm', 'smpt'), ('smpt', 'baca'), ('baca', 'iklan')]"
"['lama', 'aneh', 'akun', 'hilang', 'pulihin']","[('lama', 'aneh'), ('aneh', 'akun'), ('akun', 'hilang'), ('hilang', 'pulihin')]"
"['bintang', 'novel', 'baca', 'offline', 'premium', 'harga', 'masuk', 'akal', 'mikir', 'kids']","[('bintang', 'novel'), ('novel', 'baca'), ('baca', 'offline'), ('offline', 'premium'), ('premium', 'harga'), ('harga', 'masuk'), ('masuk', 'akal'), ('akal', 'mikir'), ('mikir', 'kids')]"
"['akun', 'ngilang', 'gituu']","[('akun', 'ngilang'), ('ngilang', 'gituu')]"
"['bab', 'novel', 'ngetik', 'keluar', 'ketik', 'suka', 'hilang', 'save']","[('bab', 'novel'), ('novel', 'ngetik'), ('ngetik', 'keluar'), ('keluar', 'ketik'), ('ketik', 'suka'), ('suka', 'hilang'), ('hilang', 'save')]"
"['samsek', 'internet', 'internet', 'wifi', 'baik', 'mas']","[('samsek', 'internet'), ('internet', 'internet'), ('internet', 'wifi'), ('wifi', 'baik'), ('baik', 'mas')]"
"['login', 'baik']","[('login', 'baik')]"
"['bulak', 'balek', 'haps', 'simpan']","[('bulak', 'balek'), ('balek', 'haps'), ('haps', 'simpan')]"
"['biadab', 'masuk', 'akun', 'susah', 'username', 'masuk', 'akun', 'bug', 'nyusahin', 'user']","[('biadab', 'masuk'), ('masuk', 'akun'), ('akun', 'susah'), ('susah', 'username'), ('username', 'masuk'), ('masuk', 'akun'), ('akun', 'bug'), ('bug', 'nyusahin'), ('nyusahin', 'user')]"
"['seringkali', 'bug', 'minimal', 'bug']","[('seringkali', 'bug'), ('bug', 'minimal'), ('minimal', 'bug')]"
"['this', 'is', 'paradise', 'for', 'writers', 'and', 'readers']","[('this', 'is'), ('is', 'paradise'), ('paradise', 'for'), ('for', 'writers'), ('writers', 'and'), ('and', 'readers')]"
"['cari', 'vedio', 'tiktok', 'vedio', 'suka', 'tiktok']","[('cari', 'vedio'), ('vedio', 'tiktok'), ('tiktok', 'vedio'), ('vedio', 'suka'), ('suka', 'tiktok')]"
"['sihh', 'lag', 'muluu', 'login', 'out', 'akun', 'masuk', 'bisaa', 'masalah', 'apaa']","[('sihh', 'lag'), ('lag', 'muluu'), ('muluu', 'login'), ('login', 'out'), ('out', 'akun'), ('akun', 'masuk'), ('masuk', 'bisaa'), ('bisaa', 'masalah'), ('masalah', 'apaa')]"
"['ndptar', 'padhl', 'jring', 'jlk', 'bnget', 'aplk', 'dh', 'mke', 'aplk', 'jmn', 'amn', 'amn', 'th', 'lh', 'ps', 'gliran', 'aplk', 'rset', 'hps', 'dn', 'ndptar', 'mlah', 'gmna', 'ksel', 'bnget', 'huhh']","[('ndptar', 'padhl'), ('padhl', 'jring'), ('jring', 'jlk'), ('jlk', 'bnget'), ('bnget', 'aplk'), ('aplk', 'dh'), ('dh', 'mke'), ('mke', 'aplk'), ('aplk', 'jmn'), ('jmn', 'amn'), ('amn', 'amn'), ('amn', 'th'), ('th', 'lh'), ('lh', 'ps'), ('ps', 'gliran'), ('gliran', 'aplk'), ('aplk', 'rset'), ('rset', 'hps'), ('hps', 'dn'), ('dn', 'ndptar'), ('ndptar', 'mlah'), ('mlah', 'gmna'), ('gmna', 'ksel'), ('ksel', 'bnget'), ('bnget', 'huhh')]"
"['iklan', 'mantap', 'komplet', 'genre']","[('iklan', 'mantap'), ('mantap', 'komplet'), ('komplet', 'genre')]"
"['sengaja', 'bintang', 'simpan', 'bawa', 'sial', 'login', 'gagal', 'udaa', 'betul', 'ngaco', 'lama', 'lama']","[('sengaja', 'bintang'), ('bintang', 'simpan'), ('simpan', 'bawa'), ('bawa', 'sial'), ('sial', 'login'), ('login', 'gagal'), ('gagal', 'udaa'), ('udaa', 'betul'), ('betul', 'ngaco'), ('ngaco', 'lama'), ('lama', 'lama')]"
"['baik', 'allah', 'susah', 'ngebuka', 'internet', 'tdi', 'wifi', 'data', 'susah', 'ngeliat', 'notif', 'update', 'cerita', 'baca']","[('baik', 'allah'), ('allah', 'susah'), ('susah', 'ngebuka'), ('ngebuka', 'internet'), ('internet', 'tdi'), ('tdi', 'wifi'), ('wifi', 'data'), ('data', 'susah'), ('susah', 'ngeliat'), ('ngeliat', 'notif'), ('notif', 'update'), ('update', 'cerita'), ('cerita', 'baca')]"
"['baca', 'offline', 'cerita', 'cerita', 'baca', 'offline', 'enak']","[('baca', 'offline'), ('offline', 'cerita'), ('cerita', 'cerita'), ('cerita', 'baca'), ('baca', 'offline'), ('offline', 'enak')]"
[],[]
"['platfrom', 'baca', 'palinf', 'suka', 'majin', 'as', 'cerita', 'nulis', 'bug', 'keluar', 'yaw', 'iklan']","[('platfrom', 'baca'), ('baca', 'palinf'), ('palinf', 'suka'), ('suka', 'majin'), ('majin', 'as'), ('as', 'cerita'), ('cerita', 'nulis'), ('nulis', 'bug'), ('bug', 'keluar'), ('keluar', 'yaw'), ('yaw', 'iklan')]"
"['awal', 'login', 'update', 'masuk', 'akun']","[('awal', 'login'), ('login', 'update'), ('update', 'masuk'), ('masuk', 'akun')]"
[],[]
"['masuk', 'gabisa', 'internet', 'jaring', 'wifi', 'jelek']","[('masuk', 'gabisa'), ('gabisa', 'internet'), ('internet', 'jaring'), ('jaring', 'wifi'), ('wifi', 'jelek')]"
"['nyebelin', 'update', 'bug', 'draff', 'cerita', 'hilang']","[('nyebelin', 'update'), ('update', 'bug'), ('bug', 'draff'), ('draff', 'cerita'), ('cerita', 'hilang')]"
"['akun', 'baik', 'mentang', 'mentang', 'lama', 'hapus']","[('akun', 'baik'), ('baik', 'mentang'), ('mentang', 'mentang'), ('mentang', 'lama'), ('lama', 'hapus')]"
"['nyimpen', 'beli']","[('nyimpen', 'beli')]"
"['error', 'baca', 'cerita', 'update', 'keluar', 'masuk', 'lama', 'nyaman', 'baik']","[('error', 'baca'), ('baca', 'cerita'), ('cerita', 'update'), ('update', 'keluar'), ('keluar', 'masuk'), ('masuk', 'lama'), ('lama', 'nyaman'), ('nyaman', 'baik')]"
"['gabisa', 'internet', 'wifi', 'update', 'gabisa', 'masukk', 'ayok', 'baik']","[('gabisa', 'internet'), ('internet', 'wifi'), ('wifi', 'update'), ('update', 'gabisa'), ('gabisa', 'masukk'), ('masukk', 'ayok'), ('ayok', 'baik')]"
"['login', 'loginn']","[('login', 'loginn')]"
"['platform', 'iklan', 'kedok', 'novel']","[('platform', 'iklan'), ('iklan', 'kedok'), ('kedok', 'novel')]"
"['update', 'draft', 'hilang', 'tampil', 'awal', 'baca', 'internet', 'update', 'data', 'hapus', 'mikir', 'tulis', 'cape', 'draft', 'hilang', 'kecewa', 'versi']","[('update', 'draft'), ('draft', 'hilang'), ('hilang', 'tampil'), ('tampil', 'awal'), ('awal', 'baca'), ('baca', 'internet'), ('internet', 'update'), ('update', 'data'), ('data', 'hapus'), ('hapus', 'mikir'), ('mikir', 'tulis'), ('tulis', 'cape'), ('cape', 'draft'), ('draft', 'hilang'), ('hilang', 'kecewa'), ('kecewa', 'versi')]"
"['login', 'jaring', 'internet']","[('login', 'jaring'), ('jaring', 'internet')]"
"['masuk', 'akun', 'google', 'akun']","[('masuk', 'akun'), ('akun', 'google'), ('google', 'akun')]"
"['ngapapa', 'iklan', 'iklan', 'halaman', 'lima', 'coy', 'blm', 'akun', 'keluar']","[('ngapapa', 'iklan'), ('iklan', 'iklan'), ('iklan', 'halaman'), ('halaman', 'lima'), ('lima', 'coy'), ('coy', 'blm'), ('blm', 'akun'), ('akun', 'keluar')]"
"['suka', 'error', 'hampir', 'error', 'baca']","[('suka', 'error'), ('error', 'hampir'), ('hampir', 'error'), ('error', 'baca')]"
"['semalem', 'msk', 'ngestak', 'logo']","[('semalem', 'msk'), ('msk', 'ngestak'), ('ngestak', 'logo')]"
"['update', 'jelek', 'cerita', 'offline', 'batesin', 'non', 'prem', 'lama', 'lama', 'baca', 'offline', 'baca', 'online', 'iklan', 'lamaa', 'poll', 'wkwk', 'gratis', 'fitur', 'ngeluarin', 'uang']","[('update', 'jelek'), ('jelek', 'cerita'), ('cerita', 'offline'), ('offline', 'batesin'), ('batesin', 'non'), ('non', 'prem'), ('prem', 'lama'), ('lama', 'lama'), ('lama', 'baca'), ('baca', 'offline'), ('offline', 'baca'), ('baca', 'online'), ('online', 'iklan'), ('iklan', 'lamaa'), ('lamaa', 'poll'), ('poll', 'wkwk'), ('wkwk', 'gratis'), ('gratis', 'fitur'), ('fitur', 'ngeluarin'), ('ngeluarin', 'uang')]"
['suja'],[]
"['admin', 'password', 'gabisa', 'login', 'login', 'akun', 'lama']","[('admin', 'password'), ('password', 'gabisa'), ('gabisa', 'login'), ('login', 'login'), ('login', 'akun'), ('akun', 'lama')]"
"['bug', 'akun', 'publish', 'cerita', 'akun', 'uninstall', 'simpan', 'akun', 'kirain', 'gabakalan', 'dapet', 'error']","[('bug', 'akun'), ('akun', 'publish'), ('publish', 'cerita'), ('cerita', 'akun'), ('akun', 'uninstall'), ('uninstall', 'simpan'), ('simpan', 'akun'), ('akun', 'kirain'), ('kirain', 'gabakalan'), ('gabakalan', 'dapet'), ('dapet', 'error')]"
"['versi', 'jelek']","[('versi', 'jelek')]"
"['ngaco', 'suka', 'jelek', 'pustaka', 'nyimpen', 'cma', 'novel', 'pavorit', 'sematin', 'hilang', 'novel', 'novel', 'pavorit', 'hilang', 'why', 'why', 'ngawur', 'kecewa', 'berat', 'novel', 'baca', 'apakah', 'awal', 'to', 'say', 'goodbye', 'to', 'developer']","[('ngaco', 'suka'), ('suka', 'jelek'), ('jelek', 'pustaka'), ('pustaka', 'nyimpen'), ('nyimpen', 'cma'), ('cma', 'novel'), ('novel', 'pavorit'), ('pavorit', 'sematin'), ('sematin', 'hilang'), ('hilang', 'novel'), ('novel', 'novel'), ('novel', 'pavorit'), ('pavorit', 'hilang'), ('hilang', 'why'), ('why', 'why'), ('why', 'ngawur'), ('ngawur', 'kecewa'), ('kecewa', 'berat'), ('berat', 'novel'), ('novel', 'baca'), ('baca', 'apakah'), ('apakah', 'awal'), ('awal', 'to'), ('to', 'say'), ('say', 'goodbye'), ('goodbye', 'to'), ('to', 'developer')]"
"['susah', 'akun', 'login']","[('susah', 'akun'), ('akun', 'login')]"
"['cerita', 'baca', 'offline', 'sblm']","[('cerita', 'baca'), ('baca', 'offline'), ('offline', 'sblm')]"
"['susah', 'cerita', 'klik', 'baca', 'beranda', 'baca', 'notifikasi', 'ngulang', 'scroll', 'baik', 'minat', 'tanggap', 'update', 'bobrok', 'jatohnya']","[('susah', 'cerita'), ('cerita', 'klik'), ('klik', 'baca'), ('baca', 'beranda'), ('beranda', 'baca'), ('baca', 'notifikasi'), ('notifikasi', 'ngulang'), ('ngulang', 'scroll'), ('scroll', 'baik'), ('baik', 'minat'), ('minat', 'tanggap'), ('tanggap', 'update'), ('update', 'bobrok'), ('bobrok', 'jatohnya')]"
"['gaenak', 'baca', 'episode', 'iklan', 'developer', 'iklan', 'batas', 'baca', 'offline', 'kebelet', 'haji', 'kikir', 'amat']","[('gaenak', 'baca'), ('baca', 'episode'), ('episode', 'iklan'), ('iklan', 'developer'), ('developer', 'iklan'), ('iklan', 'batas'), ('batas', 'baca'), ('baca', 'offline'), ('offline', 'kebelet'), ('kebelet', 'haji'), ('haji', 'kikir'), ('kikir', 'amat')]"
"['capek', 'iklan', 'iklan', 'lag', 'huuh', 'baca', 'offline']","[('capek', 'iklan'), ('iklan', 'iklan'), ('iklan', 'lag'), ('lag', 'huuh'), ('huuh', 'baca'), ('baca', 'offline')]"
"['iklan', 'shopee', 'sial']","[('iklan', 'shopee'), ('shopee', 'sial')]"
"['demi', 'cimoy', 'lu', 'marukk', 'amat', 'anjir', 'nyimpen', 'cerita', 'doangg', 'maksud', 'nyee', 'ape', 'baca', 'cerita', 'anjir', 'sisa', 'prem', 'donlot', 'gile', 'lo', 'pad']","[('demi', 'cimoy'), ('cimoy', 'lu'), ('lu', 'marukk'), ('marukk', 'amat'), ('amat', 'anjir'), ('anjir', 'nyimpen'), ('nyimpen', 'cerita'), ('cerita', 'doangg'), ('doangg', 'maksud'), ('maksud', 'nyee'), ('nyee', 'ape'), ('ape', 'baca'), ('baca', 'cerita'), ('cerita', 'anjir'), ('anjir', 'sisa'), ('sisa', 'prem'), ('prem', 'donlot'), ('donlot', 'gile'), ('gile', 'lo'), ('lo', 'pad')]"
"['cerita', 'lama', 'it', 'internet', 'wifi', 'kencang', 'internet', 'kencang', 'iklan', 'baik']","[('cerita', 'lama'), ('lama', 'it'), ('it', 'internet'), ('internet', 'wifi'), ('wifi', 'kencang'), ('kencang', 'internet'), ('internet', 'kencang'), ('kencang', 'iklan'), ('iklan', 'baik')]"
"['login', 'daftar', 'cerita', 'cerita', 'simpan', 'teman', 'menya', 'rank', 'an', 'uninstall', 'install', 'login', 'emil', 'akun', 'google', 'facebook']","[('login', 'daftar'), ('daftar', 'cerita'), ('cerita', 'cerita'), ('cerita', 'simpan'), ('simpan', 'teman'), ('teman', 'menya'), ('menya', 'rank'), ('rank', 'an'), ('an', 'uninstall'), ('uninstall', 'install'), ('install', 'login'), ('login', 'emil'), ('emil', 'akun'), ('akun', 'google'), ('google', 'facebook')]"
"['baik', 'tonton', 'drastis', 'rb', 'tonton', 'author', 'owner', 'fiksi', 'nonfiksi', 'nyaman', 'atas', 'engert', 'ian']","[('baik', 'tonton'), ('tonton', 'drastis'), ('drastis', 'rb'), ('rb', 'tonton'), ('tonton', 'author'), ('author', 'owner'), ('owner', 'fiksi'), ('fiksi', 'nonfiksi'), ('nonfiksi', 'nyaman'), ('nyaman', 'atas'), ('atas', 'engert'), ('engert', 'ian')]"
"['login', 'susah', 'papa']","[('login', 'susah'), ('susah', 'papa')]"
[],[]
"['bug', 'disaranin', 'hapus', 'data', 'dilakuin', 'bug', 'uninstal', 'install', 'baca', 'cerita', 'tumben']","[('bug', 'disaranin'), ('disaranin', 'hapus'), ('hapus', 'data'), ('data', 'dilakuin'), ('dilakuin', 'bug'), ('bug', 'uninstal'), ('uninstal', 'install'), ('install', 'baca'), ('baca', 'cerita'), ('cerita', 'tumben')]"
"['bad', 'keluar', 'login', 'fb', 'badd']","[('bad', 'keluar'), ('keluar', 'login'), ('login', 'fb'), ('fb', 'badd')]"
"['offline', 'cerita']","[('offline', 'cerita')]"
"['error', 'error']","[('error', 'error')]"
"['pepe', 'batas', 'sial']","[('pepe', 'batas'), ('batas', 'sial')]"
"['suka', 'fiturnya', 'offline', 'batas', 'baca', 'offlinenya', 'the', 'is', 'good', 'like', 'the', 'features', 'too', 'but', 'why', 'did', 'the', 'offline', 'section', 'suddenly', 'become', 'only', 'two', 'this', 'because', 'it', 'really', 'limited', 'for', 'offline', 'reading', 'now']","[('suka', 'fiturnya'), ('fiturnya', 'offline'), ('offline', 'batas'), ('batas', 'baca'), ('baca', 'offlinenya'), ('offlinenya', 'the'), ('the', 'is'), ('is', 'good'), ('good', 'like'), ('like', 'the'), ('the', 'features'), ('features', 'too'), ('too', 'but'), ('but', 'why'), ('why', 'did'), ('did', 'the'), ('the', 'offline'), ('offline', 'section'), ('section', 'suddenly'), ('suddenly', 'become'), ('become', 'only'), ('only', 'two'), ('two', 'this'), ('this', 'because'), ('because', 'it'), ('it', 'really'), ('really', 'limited'), ('limited', 'for'), ('for', 'offline'), ('offline', 'reading'), ('reading', 'now')]"
"['menge', 'ce', 'wak', 'jaring', 'wifi', 'akses', 'baik', 'developer']","[('menge', 'ce'), ('ce', 'wak'), ('wak', 'jaring'), ('jaring', 'wifi'), ('wifi', 'akses'), ('akses', 'baik'), ('baik', 'developer')]"
"['awal', 'awal', 'makek', 'error']","[('awal', 'awal'), ('awal', 'makek'), ('makek', 'error')]"
['suka'],[]
"['lama', 'error', 'dh', 'lama', 'baca']","[('lama', 'error'), ('error', 'dh'), ('dh', 'lama'), ('lama', 'baca')]"
"['percaya', 'develov', 'rawan', 'retas']","[('percaya', 'develov'), ('develov', 'rawan'), ('rawan', 'retas')]"
"['wattpat', 'keluar', 'bug']","[('wattpat', 'keluar'), ('keluar', 'bug')]"
"['lama', 'an', 'update', 'fitur', 'hapus', 'lol', 'offline', 'an']","[('lama', 'an'), ('an', 'update'), ('update', 'fitur'), ('fitur', 'hapus'), ('hapus', 'lol'), ('lol', 'offline'), ('offline', 'an')]"
