content_filtered,3-gram
['iklan'],[]
"['baik', 'bug', 'masuk', 'update', 'chap', 'notif', 'masuk', 'beranda', 'laptop', 'web']","[('baik', 'bug', 'masuk'), ('bug', 'masuk', 'update'), ('masuk', 'update', 'chap'), ('update', 'chap', 'notif'), ('chap', 'notif', 'masuk'), ('notif', 'masuk', 'beranda'), ('masuk', 'beranda', 'laptop'), ('beranda', 'laptop', 'web')]"
"['sumpaa', 'gajelass', 'error', 'login', 'teruss', 'demi', 'admin', 'tlong', 'update', 'benr', 'error', 'kecewa', 'uda', 'cerita', 'hilang', 'sii', 'login', 'teruss']","[('sumpaa', 'gajelass', 'error'), ('gajelass', 'error', 'login'), ('error', 'login', 'teruss'), ('login', 'teruss', 'demi'), ('teruss', 'demi', 'admin'), ('demi', 'admin', 'tlong'), ('admin', 'tlong', 'update'), ('tlong', 'update', 'benr'), ('update', 'benr', 'error'), ('benr', 'error', 'kecewa'), ('error', 'kecewa', 'uda'), ('kecewa', 'uda', 'cerita'), ('uda', 'cerita', 'hilang'), ('cerita', 'hilang', 'sii'), ('hilang', 'sii', 'login'), ('sii', 'login', 'teruss')]"
"['login', 'akun', 'jd', 'serah', 'males', 'lama', 'lama']","[('login', 'akun', 'jd'), ('akun', 'jd', 'serah'), ('jd', 'serah', 'males'), ('serah', 'males', 'lama'), ('males', 'lama', 'lama')]"
['suka'],[]
"['error', 'publik', 'as', 'ikan', 'cerita', 'ngecek', 'jaring', 'jaring', 'baik', 'baik', 'baik', 'masalah', 'yakktapi', 'koo', 'memang', 'error']","[('error', 'publik', 'as'), ('publik', 'as', 'ikan'), ('as', 'ikan', 'cerita'), ('ikan', 'cerita', 'ngecek'), ('cerita', 'ngecek', 'jaring'), ('ngecek', 'jaring', 'jaring'), ('jaring', 'jaring', 'baik'), ('jaring', 'baik', 'baik'), ('baik', 'baik', 'baik'), ('baik', 'baik', 'masalah'), ('baik', 'masalah', 'yakktapi'), ('masalah', 'yakktapi', 'koo'), ('yakktapi', 'koo', 'memang'), ('koo', 'memang', 'error')]"
"['suka', 'masuk', 'akun', 'login']","[('suka', 'masuk', 'akun'), ('masuk', 'akun', 'login')]"
['jelek'],[]
"['iklan', 'keter', 'an']","[('iklan', 'keter', 'an')]"
"['error', 'sinyal', 'wifi', 'jaring', 'hapus', 'simpan', 'hasil', 'nulis', 'cerita', 'bab', 'capek']","[('error', 'sinyal', 'wifi'), ('sinyal', 'wifi', 'jaring'), ('wifi', 'jaring', 'hapus'), ('jaring', 'hapus', 'simpan'), ('hapus', 'simpan', 'hasil'), ('simpan', 'hasil', 'nulis'), ('hasil', 'nulis', 'cerita'), ('nulis', 'cerita', 'bab'), ('cerita', 'bab', 'capek')]"
"['thn', 'tulisanya', 'internet', 'situ', 'wifi', 'akhir', 'uninstall', 'kemudian', 'install', 'lg', 'login', 'in', 'masuk', 'silah', 'uninstall', 'install', 'login', 'in', 'baik', 'titik', 'pengenn', 'bacaa']","[('thn', 'tulisanya', 'internet'), ('tulisanya', 'internet', 'situ'), ('internet', 'situ', 'wifi'), ('situ', 'wifi', 'akhir'), ('wifi', 'akhir', 'uninstall'), ('akhir', 'uninstall', 'kemudian'), ('uninstall', 'kemudian', 'install'), ('kemudian', 'install', 'lg'), ('install', 'lg', 'login'), ('lg', 'login', 'in'), ('login', 'in', 'masuk'), ('in', 'masuk', 'silah'), ('masuk', 'silah', 'uninstall'), ('silah', 'uninstall', 'install'), ('uninstall', 'install', 'login'), ('install', 'login', 'in'), ('login', 'in', 'baik'), ('in', 'baik', 'titik'), ('baik', 'titik', 'pengenn'), ('titik', 'pengenn', 'bacaa')]"
"['iklanya', 'kecewaa']",[]
"['baik', 'login', 'keluar', 'tulis', 'masuk', 'silah', 'pingin', 'baca']","[('baik', 'login', 'keluar'), ('login', 'keluar', 'tulis'), ('keluar', 'tulis', 'masuk'), ('tulis', 'masuk', 'silah'), ('masuk', 'silah', 'pingin'), ('silah', 'pingin', 'baca')]"
"['login', 'login', 'up', 'book', 'susah']","[('login', 'login', 'up'), ('login', 'up', 'book'), ('up', 'book', 'susah')]"
"['suka', 'login', 'baca', 'bales', 'pesan']","[('suka', 'login', 'baca'), ('login', 'baca', 'bales'), ('baca', 'bales', 'pesan')]"
['wow'],[]
"['haru', 'iklan', 'dikli', 'sau', 'ampun']","[('haru', 'iklan', 'dikli'), ('iklan', 'dikli', 'sau'), ('dikli', 'sau', 'ampun')]"
"['draft', 'hilang', 'youtube', 'multimedia', 'batas', 'view', 'maka', 'masuk', 'buruk', 'iklan', 'buruk']","[('draft', 'hilang', 'youtube'), ('hilang', 'youtube', 'multimedia'), ('youtube', 'multimedia', 'batas'), ('multimedia', 'batas', 'view'), ('batas', 'view', 'maka'), ('view', 'maka', 'masuk'), ('maka', 'masuk', 'buruk'), ('masuk', 'buruk', 'iklan'), ('buruk', 'iklan', 'buruk')]"
['buruk'],[]
"['asik', 'baca']",[]
"['simpan', 'daftar', 'email', 'google', 'baik', 'yak', 'ntar', 'install', 'insyaallah']","[('simpan', 'daftar', 'email'), ('daftar', 'email', 'google'), ('email', 'google', 'baik'), ('google', 'baik', 'yak'), ('baik', 'yak', 'ntar'), ('yak', 'ntar', 'install'), ('ntar', 'install', 'insyaallah')]"
"['fitur', 'bug']",[]
"['error', 'herann', 'dipake', 'error', 'baik']","[('error', 'herann', 'dipake'), ('herann', 'dipake', 'error'), ('dipake', 'error', 'baik')]"
"['data', 'privasi', 'dark', 'web', 'sopan', 'izinin']","[('data', 'privasi', 'dark'), ('privasi', 'dark', 'web'), ('dark', 'web', 'sopan'), ('web', 'sopan', 'izinin')]"
"['lama', 'error', 'baca', 'hadeh', 'zaman']","[('lama', 'error', 'baca'), ('error', 'baca', 'hadeh'), ('baca', 'hadeh', 'zaman')]"
"['cerita', 'dimasukin', 'offlinenya', 'emg', 'enak', 'an', 'smpet', 'lag', 'kokk', 'ginii', 'waktu', 'tamp', 'lanny']","[('cerita', 'dimasukin', 'offlinenya'), ('dimasukin', 'offlinenya', 'emg'), ('offlinenya', 'emg', 'enak'), ('emg', 'enak', 'an'), ('enak', 'an', 'smpet'), ('an', 'smpet', 'lag'), ('smpet', 'lag', 'kokk'), ('lag', 'kokk', 'ginii'), ('kokk', 'ginii', 'waktu'), ('ginii', 'waktu', 'tamp'), ('waktu', 'tamp', 'lanny')]"
"['kecewa', 'iklan', 'asyik', 'lama', 'pakek', 'ngeganggu', 'iklan']","[('kecewa', 'iklan', 'asyik'), ('iklan', 'asyik', 'lama'), ('asyik', 'lama', 'pakek'), ('lama', 'pakek', 'ngeganggu'), ('pakek', 'ngeganggu', 'iklan')]"
"['ngaco', 'masabacaan', 'offline', 'cerita', 'cerita', 'tulis', 'cerita', 'baca', 'baca', 'gem', 'bal', 'in']","[('ngaco', 'masabacaan', 'offline'), ('masabacaan', 'offline', 'cerita'), ('offline', 'cerita', 'cerita'), ('cerita', 'cerita', 'tulis'), ('cerita', 'tulis', 'cerita'), ('tulis', 'cerita', 'baca'), ('cerita', 'baca', 'baca'), ('baca', 'baca', 'gem'), ('baca', 'gem', 'bal'), ('gem', 'bal', 'in')]"
"['lumyn', 'lama', 'baca', 'iklan', 'wah', 'gila', 'swap', 'iklan', 'iklan', 'pinjol', 'slalu', 'jaring', 'data']","[('lumyn', 'lama', 'baca'), ('lama', 'baca', 'iklan'), ('baca', 'iklan', 'wah'), ('iklan', 'wah', 'gila'), ('wah', 'gila', 'swap'), ('gila', 'swap', 'iklan'), ('swap', 'iklan', 'iklan'), ('iklan', 'iklan', 'pinjol'), ('iklan', 'pinjol', 'slalu'), ('pinjol', 'slalu', 'jaring'), ('slalu', 'jaring', 'data')]"
"['pakek', 'lama', 'akhir', 'rajin', 'baca', 'login', 'cerita', 'baca', 'waktu', 'awal', 'pakek', 'login', 'beranda', 're', 'komen', 'dasi', 'cerita']","[('pakek', 'lama', 'akhir'), ('lama', 'akhir', 'rajin'), ('akhir', 'rajin', 'baca'), ('rajin', 'baca', 'login'), ('baca', 'login', 'cerita'), ('login', 'cerita', 'baca'), ('cerita', 'baca', 'waktu'), ('baca', 'waktu', 'awal'), ('waktu', 'awal', 'pakek'), ('awal', 'pakek', 'login'), ('pakek', 'login', 'beranda'), ('login', 'beranda', 're'), ('beranda', 're', 'komen'), ('re', 'komen', 'dasi'), ('komen', 'dasi', 'cerita')]"
"['mkin', 'nyk', 'iklan', 'gajelas', 'bug', 'pula']","[('mkin', 'nyk', 'iklan'), ('nyk', 'iklan', 'gajelas'), ('iklan', 'gajelas', 'bug'), ('gajelas', 'bug', 'pula')]"
"['error', 'gbisa', 'login', 'masalah']","[('error', 'gbisa', 'login'), ('gbisa', 'login', 'masalah')]"
"['baca', 'bngt']",[]
['lag'],[]
"['error', 'login', 'login', 'sandi', 'gabisa', 'login', 'frustasi']","[('error', 'login', 'login'), ('login', 'login', 'sandi'), ('login', 'sandi', 'gabisa'), ('sandi', 'gabisa', 'login'), ('gabisa', 'login', 'frustasi')]"
[],[]
"['akun', 'hilang', 'sandi', 'nama', 'valid']","[('akun', 'hilang', 'sandi'), ('hilang', 'sandi', 'nama'), ('sandi', 'nama', 'valid')]"
"['batas', 'offline', 'kemaren', 'nurun', 'kualitas']","[('batas', 'offline', 'kemaren'), ('offline', 'kemaren', 'nurun'), ('kemaren', 'nurun', 'kualitas')]"
['cepet'],[]
"['mes', 'iklan', 'kdng', 'nyleneh']","[('mes', 'iklan', 'kdng'), ('iklan', 'kdng', 'nyleneh')]"
"['iklan', 'iklan']",[]
"['gabisa', 'baca', 'offline', 'premium', 'offline', 'stu', 'cerita', 'gabisa', 'offline', 'kacau', 'kli', 'baik', 'la', 'gni', 'suka', 'kecewa']","[('gabisa', 'baca', 'offline'), ('baca', 'offline', 'premium'), ('offline', 'premium', 'offline'), ('premium', 'offline', 'stu'), ('offline', 'stu', 'cerita'), ('stu', 'cerita', 'gabisa'), ('cerita', 'gabisa', 'offline'), ('gabisa', 'offline', 'kacau'), ('offline', 'kacau', 'kli'), ('kacau', 'kli', 'baik'), ('kli', 'baik', 'la'), ('baik', 'la', 'gni'), ('la', 'gni', 'suka'), ('gni', 'suka', 'kecewa')]"
"['gabisa', 'baca', 'gratis', 'jelek']","[('gabisa', 'baca', 'gratis'), ('baca', 'gratis', 'jelek')]"
"['baca', 'offline']",[]
"['suka', 'iklan']",[]
"['draft', 'hilang', 'proyek', 'cerita', 'donk', 'tanggung', 'save', 'nulis', 'bnyak', 'ombak', 'awal']","[('draft', 'hilang', 'proyek'), ('hilang', 'proyek', 'cerita'), ('proyek', 'cerita', 'donk'), ('cerita', 'donk', 'tanggung'), ('donk', 'tanggung', 'save'), ('tanggung', 'save', 'nulis'), ('save', 'nulis', 'bnyak'), ('nulis', 'bnyak', 'ombak'), ('bnyak', 'ombak', 'awal')]"
"['daftar', 'akun', 'masuk']","[('daftar', 'akun', 'masuk')]"
['akun'],[]
"['login', 'gabisa', 'akun', 'akun', 'lama', 'terang', 'silah']","[('login', 'gabisa', 'akun'), ('gabisa', 'akun', 'akun'), ('akun', 'akun', 'lama'), ('akun', 'lama', 'terang'), ('lama', 'terang', 'silah')]"
"['suka', 'cerita', 'offline', 'nemen', 'kuota', 'fitur', 'utama', 'hi', 'lang']","[('suka', 'cerita', 'offline'), ('cerita', 'offline', 'nemen'), ('offline', 'nemen', 'kuota'), ('nemen', 'kuota', 'fitur'), ('kuota', 'fitur', 'utama'), ('fitur', 'utama', 'hi'), ('utama', 'hi', 'lang')]"
"['literally', 'suka', 'baca', 'novel', 'mcm', 'genre', 'mauu', 'but', 'sometimes', 'kendala', 'error', 'cerita', 'offline', 'so', 'sadd', 'can', 'only', 'read', 'two', 'stories', 'offline', 'huhu', 'usually', 'maximum', 'of', 'stories']","[('literally', 'suka', 'baca'), ('suka', 'baca', 'novel'), ('baca', 'novel', 'mcm'), ('novel', 'mcm', 'genre'), ('mcm', 'genre', 'mauu'), ('genre', 'mauu', 'but'), ('mauu', 'but', 'sometimes'), ('but', 'sometimes', 'kendala'), ('sometimes', 'kendala', 'error'), ('kendala', 'error', 'cerita'), ('error', 'cerita', 'offline'), ('cerita', 'offline', 'so'), ('offline', 'so', 'sadd'), ('so', 'sadd', 'can'), ('sadd', 'can', 'only'), ('can', 'only', 'read'), ('only', 'read', 'two'), ('read', 'two', 'stories'), ('two', 'stories', 'offline'), ('stories', 'offline', 'huhu'), ('offline', 'huhu', 'usually'), ('huhu', 'usually', 'maximum'), ('usually', 'maximum', 'of'), ('maximum', 'of', 'stories')]"
"['skrng', 'baca', 'ofline', 'sii', 'kmren', 'bngtt']","[('skrng', 'baca', 'ofline'), ('baca', 'ofline', 'sii'), ('ofline', 'sii', 'kmren'), ('sii', 'kmren', 'bngtt')]"
"['sampah', 'iklan', 'baca', 'slide', 'kapan', 'bodoh']","[('sampah', 'iklan', 'baca'), ('iklan', 'baca', 'slide'), ('baca', 'slide', 'kapan'), ('slide', 'kapan', 'bodoh')]"
"['sdiri', 'ap', 'baca', 'offline', 'cma', 'cerita', 'ap', 'krna', 'hrus', 'premium', 'kn', 'klw', 'smpe', 'cma', 'baca', 'offline', 'scroll', 'bab', 'hrus', 'iklan', 'dlu', 'sruh', 'premium', 'bug', 'baca', 'deskripsi', 'cerita', 'msuk', 'shoope', 'lazada', 'tokped', 'baik', 'kmu', 'bnyk', 'offline', 'tang', 'panny']","[('sdiri', 'ap', 'baca'), ('ap', 'baca', 'offline'), ('baca', 'offline', 'cma'), ('offline', 'cma', 'cerita'), ('cma', 'cerita', 'ap'), ('cerita', 'ap', 'krna'), ('ap', 'krna', 'hrus'), ('krna', 'hrus', 'premium'), ('hrus', 'premium', 'kn'), ('premium', 'kn', 'klw'), ('kn', 'klw', 'smpe'), ('klw', 'smpe', 'cma'), ('smpe', 'cma', 'baca'), ('cma', 'baca', 'offline'), ('baca', 'offline', 'scroll'), ('offline', 'scroll', 'bab'), ('scroll', 'bab', 'hrus'), ('bab', 'hrus', 'iklan'), ('hrus', 'iklan', 'dlu'), ('iklan', 'dlu', 'sruh'), ('dlu', 'sruh', 'premium'), ('sruh', 'premium', 'bug'), ('premium', 'bug', 'baca'), ('bug', 'baca', 'deskripsi'), ('baca', 'deskripsi', 'cerita'), ('deskripsi', 'cerita', 'msuk'), ('cerita', 'msuk', 'shoope'), ('msuk', 'shoope', 'lazada'), ('shoope', 'lazada', 'tokped'), ('lazada', 'tokped', 'baik'), ('tokped', 'baik', 'kmu'), ('baik', 'kmu', 'bnyk'), ('kmu', 'bnyk', 'offline'), ('bnyk', 'offline', 'tang'), ('offline', 'tang', 'panny')]"
['seru'],[]
"['sring', 'error', 'thn']","[('sring', 'error', 'thn')]"
"['cerita', 'iklan']",[]
"['cerita', 'offline', 'cerita', 'cerita', 'kecewa', 'baik']","[('cerita', 'offline', 'cerita'), ('offline', 'cerita', 'cerita'), ('cerita', 'cerita', 'kecewa'), ('cerita', 'kecewa', 'baik')]"
"['ngebuk', 'updet', 'lama', 'ngebuknya', 'emosi']","[('ngebuk', 'updet', 'lama'), ('updet', 'lama', 'ngebuknya'), ('lama', 'ngebuknya', 'emosi')]"
"['alam', 'versi', 'menge', 'ce', 'wak', 'login', 'jaring', 'internet', 'wifi', 'masalah']","[('alam', 'versi', 'menge'), ('versi', 'menge', 'ce'), ('menge', 'ce', 'wak'), ('ce', 'wak', 'login'), ('wak', 'login', 'jaring'), ('login', 'jaring', 'internet'), ('jaring', 'internet', 'wifi'), ('internet', 'wifi', 'masalah')]"
"['baca', 'nulis', 'cerita', 'simpan', 'gonta', 'handphone', 'wajib', 'bua', 'simpan', 'buang', 'suntuk', 'hobi', 'baca']","[('baca', 'nulis', 'cerita'), ('nulis', 'cerita', 'simpan'), ('cerita', 'simpan', 'gonta'), ('simpan', 'gonta', 'handphone'), ('gonta', 'handphone', 'wajib'), ('handphone', 'wajib', 'bua'), ('wajib', 'bua', 'simpan'), ('bua', 'simpan', 'buang'), ('simpan', 'buang', 'suntuk'), ('buang', 'suntuk', 'hobi'), ('suntuk', 'hobi', 'baca')]"
"['susah', 'lamaa', 'loadingnya']","[('susah', 'lamaa', 'loadingnya')]"
"['login', 'gagal', 'jaring', 'baik', 'butut']","[('login', 'gagal', 'jaring'), ('gagal', 'jaring', 'baik'), ('jaring', 'baik', 'butut')]"
"['suka', 'jumlah', 'maksimal', 'cerita', 'simpan', 'bintang']","[('suka', 'jumlah', 'maksimal'), ('jumlah', 'maksimal', 'cerita'), ('maksimal', 'cerita', 'simpan'), ('cerita', 'simpan', 'bintang')]"
"['ngadi', 'ngadi', 'batas', 'offlinenya', 'blh', 'unistal']","[('ngadi', 'ngadi', 'batas'), ('ngadi', 'batas', 'offlinenya'), ('batas', 'offlinenya', 'blh'), ('offlinenya', 'blh', 'unistal')]"
"['cerita', 'offline', 'hilang', 'dowload', 'cerita', 'offline']","[('cerita', 'offline', 'hilang'), ('offline', 'hilang', 'dowload'), ('hilang', 'dowload', 'cerita'), ('dowload', 'cerita', 'offline')]"
"['wifi', 'tuu', 'kuota', 'gabisa', 'wifi', 'ngeselin', 'iih']","[('wifi', 'tuu', 'kuota'), ('tuu', 'kuota', 'gabisa'), ('kuota', 'gabisa', 'wifi'), ('gabisa', 'wifi', 'ngeselin'), ('wifi', 'ngeselin', 'iih')]"
"['sukaa', 'sum', 'pill']","[('sukaa', 'sum', 'pill')]"
['iklan'],[]
"['actually', 'the', 'story', 'is', 'all', 'good', 'but', 'why', 'does', 'it', 'keep', 'giving', 'an', 'error', 'and', 'can', 'login', 'in', 'to', 'my', 'account', 'it', 'again']","[('actually', 'the', 'story'), ('the', 'story', 'is'), ('story', 'is', 'all'), ('is', 'all', 'good'), ('all', 'good', 'but'), ('good', 'but', 'why'), ('but', 'why', 'does'), ('why', 'does', 'it'), ('does', 'it', 'keep'), ('it', 'keep', 'giving'), ('keep', 'giving', 'an'), ('giving', 'an', 'error'), ('an', 'error', 'and'), ('error', 'and', 'can'), ('and', 'can', 'login'), ('can', 'login', 'in'), ('login', 'in', 'to'), ('in', 'to', 'my'), ('to', 'my', 'account'), ('my', 'account', 'it'), ('account', 'it', 'again')]"
"['baca', 'cerita', 'iklan']","[('baca', 'cerita', 'iklan')]"
['lepas'],[]
"['lihat', 'iklan', 'blm', 'smpt', 'baca', 'iklan']","[('lihat', 'iklan', 'blm'), ('iklan', 'blm', 'smpt'), ('blm', 'smpt', 'baca'), ('smpt', 'baca', 'iklan')]"
"['lama', 'aneh', 'akun', 'hilang', 'pulihin']","[('lama', 'aneh', 'akun'), ('aneh', 'akun', 'hilang'), ('akun', 'hilang', 'pulihin')]"
"['bintang', 'novel', 'baca', 'offline', 'premium', 'harga', 'masuk', 'akal', 'mikir', 'kids']","[('bintang', 'novel', 'baca'), ('novel', 'baca', 'offline'), ('baca', 'offline', 'premium'), ('offline', 'premium', 'harga'), ('premium', 'harga', 'masuk'), ('harga', 'masuk', 'akal'), ('masuk', 'akal', 'mikir'), ('akal', 'mikir', 'kids')]"
"['akun', 'ngilang', 'gituu']","[('akun', 'ngilang', 'gituu')]"
"['bab', 'novel', 'ngetik', 'keluar', 'ketik', 'suka', 'hilang', 'save']","[('bab', 'novel', 'ngetik'), ('novel', 'ngetik', 'keluar'), ('ngetik', 'keluar', 'ketik'), ('keluar', 'ketik', 'suka'), ('ketik', 'suka', 'hilang'), ('suka', 'hilang', 'save')]"
"['samsek', 'internet', 'internet', 'wifi', 'baik', 'mas']","[('samsek', 'internet', 'internet'), ('internet', 'internet', 'wifi'), ('internet', 'wifi', 'baik'), ('wifi', 'baik', 'mas')]"
"['login', 'baik']",[]
"['bulak', 'balek', 'haps', 'simpan']","[('bulak', 'balek', 'haps'), ('balek', 'haps', 'simpan')]"
"['biadab', 'masuk', 'akun', 'susah', 'username', 'masuk', 'akun', 'bug', 'nyusahin', 'user']","[('biadab', 'masuk', 'akun'), ('masuk', 'akun', 'susah'), ('akun', 'susah', 'username'), ('susah', 'username', 'masuk'), ('username', 'masuk', 'akun'), ('masuk', 'akun', 'bug'), ('akun', 'bug', 'nyusahin'), ('bug', 'nyusahin', 'user')]"
"['seringkali', 'bug', 'minimal', 'bug']","[('seringkali', 'bug', 'minimal'), ('bug', 'minimal', 'bug')]"
"['this', 'is', 'paradise', 'for', 'writers', 'and', 'readers']","[('this', 'is', 'paradise'), ('is', 'paradise', 'for'), ('paradise', 'for', 'writers'), ('for', 'writers', 'and'), ('writers', 'and', 'readers')]"
"['cari', 'vedio', 'tiktok', 'vedio', 'suka', 'tiktok']","[('cari', 'vedio', 'tiktok'), ('vedio', 'tiktok', 'vedio'), ('tiktok', 'vedio', 'suka'), ('vedio', 'suka', 'tiktok')]"
"['sihh', 'lag', 'muluu', 'login', 'out', 'akun', 'masuk', 'bisaa', 'masalah', 'apaa']","[('sihh', 'lag', 'muluu'), ('lag', 'muluu', 'login'), ('muluu', 'login', 'out'), ('login', 'out', 'akun'), ('out', 'akun', 'masuk'), ('akun', 'masuk', 'bisaa'), ('masuk', 'bisaa', 'masalah'), ('bisaa', 'masalah', 'apaa')]"
"['ndptar', 'padhl', 'jring', 'jlk', 'bnget', 'aplk', 'dh', 'mke', 'aplk', 'jmn', 'amn', 'amn', 'th', 'lh', 'ps', 'gliran', 'aplk', 'rset', 'hps', 'dn', 'ndptar', 'mlah', 'gmna', 'ksel', 'bnget', 'huhh']","[('ndptar', 'padhl', 'jring'), ('padhl', 'jring', 'jlk'), ('jring', 'jlk', 'bnget'), ('jlk', 'bnget', 'aplk'), ('bnget', 'aplk', 'dh'), ('aplk', 'dh', 'mke'), ('dh', 'mke', 'aplk'), ('mke', 'aplk', 'jmn'), ('aplk', 'jmn', 'amn'), ('jmn', 'amn', 'amn'), ('amn', 'amn', 'th'), ('amn', 'th', 'lh'), ('th', 'lh', 'ps'), ('lh', 'ps', 'gliran'), ('ps', 'gliran', 'aplk'), ('gliran', 'aplk', 'rset'), ('aplk', 'rset', 'hps'), ('rset', 'hps', 'dn'), ('hps', 'dn', 'ndptar'), ('dn', 'ndptar', 'mlah'), ('ndptar', 'mlah', 'gmna'), ('mlah', 'gmna', 'ksel'), ('gmna', 'ksel', 'bnget'), ('ksel', 'bnget', 'huhh')]"
"['iklan', 'mantap', 'komplet', 'genre']","[('iklan', 'mantap', 'komplet'), ('mantap', 'komplet', 'genre')]"
"['sengaja', 'bintang', 'simpan', 'bawa', 'sial', 'login', 'gagal', 'udaa', 'betul', 'ngaco', 'lama', 'lama']","[('sengaja', 'bintang', 'simpan'), ('bintang', 'simpan', 'bawa'), ('simpan', 'bawa', 'sial'), ('bawa', 'sial', 'login'), ('sial', 'login', 'gagal'), ('login', 'gagal', 'udaa'), ('gagal', 'udaa', 'betul'), ('udaa', 'betul', 'ngaco'), ('betul', 'ngaco', 'lama'), ('ngaco', 'lama', 'lama')]"
"['baik', 'allah', 'susah', 'ngebuka', 'internet', 'tdi', 'wifi', 'data', 'susah', 'ngeliat', 'notif', 'update', 'cerita', 'baca']","[('baik', 'allah', 'susah'), ('allah', 'susah', 'ngebuka'), ('susah', 'ngebuka', 'internet'), ('ngebuka', 'internet', 'tdi'), ('internet', 'tdi', 'wifi'), ('tdi', 'wifi', 'data'), ('wifi', 'data', 'susah'), ('data', 'susah', 'ngeliat'), ('susah', 'ngeliat', 'notif'), ('ngeliat', 'notif', 'update'), ('notif', 'update', 'cerita'), ('update', 'cerita', 'baca')]"
"['baca', 'offline', 'cerita', 'cerita', 'baca', 'offline', 'enak']","[('baca', 'offline', 'cerita'), ('offline', 'cerita', 'cerita'), ('cerita', 'cerita', 'baca'), ('cerita', 'baca', 'offline'), ('baca', 'offline', 'enak')]"
[],[]
"['platfrom', 'baca', 'palinf', 'suka', 'majin', 'as', 'cerita', 'nulis', 'bug', 'keluar', 'yaw', 'iklan']","[('platfrom', 'baca', 'palinf'), ('baca', 'palinf', 'suka'), ('palinf', 'suka', 'majin'), ('suka', 'majin', 'as'), ('majin', 'as', 'cerita'), ('as', 'cerita', 'nulis'), ('cerita', 'nulis', 'bug'), ('nulis', 'bug', 'keluar'), ('bug', 'keluar', 'yaw'), ('keluar', 'yaw', 'iklan')]"
"['awal', 'login', 'update', 'masuk', 'akun']","[('awal', 'login', 'update'), ('login', 'update', 'masuk'), ('update', 'masuk', 'akun')]"
[],[]
"['masuk', 'gabisa', 'internet', 'jaring', 'wifi', 'jelek']","[('masuk', 'gabisa', 'internet'), ('gabisa', 'internet', 'jaring'), ('internet', 'jaring', 'wifi'), ('jaring', 'wifi', 'jelek')]"
"['nyebelin', 'update', 'bug', 'draff', 'cerita', 'hilang']","[('nyebelin', 'update', 'bug'), ('update', 'bug', 'draff'), ('bug', 'draff', 'cerita'), ('draff', 'cerita', 'hilang')]"
"['akun', 'baik', 'mentang', 'mentang', 'lama', 'hapus']","[('akun', 'baik', 'mentang'), ('baik', 'mentang', 'mentang'), ('mentang', 'mentang', 'lama'), ('mentang', 'lama', 'hapus')]"
"['nyimpen', 'beli']",[]
"['error', 'baca', 'cerita', 'update', 'keluar', 'masuk', 'lama', 'nyaman', 'baik']","[('error', 'baca', 'cerita'), ('baca', 'cerita', 'update'), ('cerita', 'update', 'keluar'), ('update', 'keluar', 'masuk'), ('keluar', 'masuk', 'lama'), ('masuk', 'lama', 'nyaman'), ('lama', 'nyaman', 'baik')]"
"['gabisa', 'internet', 'wifi', 'update', 'gabisa', 'masukk', 'ayok', 'baik']","[('gabisa', 'internet', 'wifi'), ('internet', 'wifi', 'update'), ('wifi', 'update', 'gabisa'), ('update', 'gabisa', 'masukk'), ('gabisa', 'masukk', 'ayok'), ('masukk', 'ayok', 'baik')]"
"['login', 'loginn']",[]
"['platform', 'iklan', 'kedok', 'novel']","[('platform', 'iklan', 'kedok'), ('iklan', 'kedok', 'novel')]"
"['update', 'draft', 'hilang', 'tampil', 'awal', 'baca', 'internet', 'update', 'data', 'hapus', 'mikir', 'tulis', 'cape', 'draft', 'hilang', 'kecewa', 'versi']","[('update', 'draft', 'hilang'), ('draft', 'hilang', 'tampil'), ('hilang', 'tampil', 'awal'), ('tampil', 'awal', 'baca'), ('awal', 'baca', 'internet'), ('baca', 'internet', 'update'), ('internet', 'update', 'data'), ('update', 'data', 'hapus'), ('data', 'hapus', 'mikir'), ('hapus', 'mikir', 'tulis'), ('mikir', 'tulis', 'cape'), ('tulis', 'cape', 'draft'), ('cape', 'draft', 'hilang'), ('draft', 'hilang', 'kecewa'), ('hilang', 'kecewa', 'versi')]"
"['login', 'jaring', 'internet']","[('login', 'jaring', 'internet')]"
"['masuk', 'akun', 'google', 'akun']","[('masuk', 'akun', 'google'), ('akun', 'google', 'akun')]"
"['ngapapa', 'iklan', 'iklan', 'halaman', 'lima', 'coy', 'blm', 'akun', 'keluar']","[('ngapapa', 'iklan', 'iklan'), ('iklan', 'iklan', 'halaman'), ('iklan', 'halaman', 'lima'), ('halaman', 'lima', 'coy'), ('lima', 'coy', 'blm'), ('coy', 'blm', 'akun'), ('blm', 'akun', 'keluar')]"
"['suka', 'error', 'hampir', 'error', 'baca']","[('suka', 'error', 'hampir'), ('error', 'hampir', 'error'), ('hampir', 'error', 'baca')]"
"['semalem', 'msk', 'ngestak', 'logo']","[('semalem', 'msk', 'ngestak'), ('msk', 'ngestak', 'logo')]"
